User	Kernel	Total
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.06	0.05	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.03	0.01	2.81
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.09	0.03	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.02	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.02	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.03	0.02	2.81
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.01	0.03	2.80
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.11	0.02	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.12	0.06	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.04	0.03	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.16	0.02	2.91
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.18	0.03	2.94
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.15	0.04	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.10	0.06	2.90
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.15	0.02	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.03	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.04	0.04	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.12	0.02	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.07	0.02	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.09	0.04	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.14	0.01	2.89
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.10	0.02	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.02	0.05	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.05	0.02	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.04	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.02	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.03	0.05	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.06	0.04	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.02	0.08	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.14	0.02	2.91
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.04	0.04	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.04	0.04	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.09	0.02	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.05	0.04	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
2.96	0.08	2.79
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.02	0.05	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
2.99	0.05	2.80
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.08	0.02	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.10	0.02	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.13	0.06	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.07	0.03	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.09	0.05	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.07	0.05	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.09	0.01	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.10	0.04	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.23	0.02	2.96
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.11	0.03	2.90
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.20	0.03	2.95
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.06	0.02	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.15	0.05	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.13	0.05	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.05	0.03	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.03	0.05	2.84
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.06	0.03	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.01	0.03	2.81
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.04	0.04	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.05	0.03	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.05	0.04	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
2.99	0.08	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.10	0.04	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.16	0.05	2.93
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.08	0.03	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.04	0.03	2.83
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.08	0.04	2.88
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.10	0.02	2.86
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.16	0.02	2.91
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.02	0.03	2.80
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.09	0.03	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.01	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.09	0.02	2.87
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.12	0.03	2.89
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.08	0.02	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.05	0.04	2.85
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_non_compliant_1', 'apia_options_auth_weakly_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
3.04	0.05	2.82
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.01	0.03	2.81
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_do_action_1', 'apia_options_obl_refrain_from_action_1'})>)
3.03	0.05	2.81
Running with configuration: APIAConfiguration(authorization=<APIAAuthorizationSetting.PARANOID: frozenset({'apia_options_auth_weakly_compliant_1', 'apia_options_auth_non_compliant_1'})>, obligation=<APIAObligationSetting.SUBORDINATE: frozenset({'apia_options_obl_refrain_from_action_1', 'apia_options_obl_do_action_1'})>)
2.99	0.03	2.79
